r1,r2,r3,r4,t,d1,d2,h,p,freq_ghz,rotation,source
39.270190730292896,35.906120096412224,5.848333479134296,4.2402231118394935,2.30901096568203,6.71876221419375,2.2574090823442168,3.0909837323616696,203.74243916574423,1.5040221318287412,0,lf_analytical
49.50995159163767,37.92621033625608,11.40198066890366,3.4274893544454823,0.9501211303066766,7.079584932431411,3.295853716531002,8.380519081660141,36.83953917972392,2.580510587279718,0,lf_analytical
49.56291188212835,19.38376001445016,7.085335284436235,3.838255562980726,1.0047829412814138,1.7943882476462791,1.246522014119834,0.5060874600770292,215.9526107690115,5.6228215646231146,0,lf_analytical
33.103331158236685,23.97128479293074,16.55726702578498,9.19690403700513,2.373812596143987,0.9681903617958878,2.02376873106151,3.632851287479071,130.25704907251503,1.1394901327762952,0,lf_analytical
48.50272091191879,35.19356525931711,24.73465974822371,22.749519630907237,1.749655706196813,7.127641131167332,3.471411309388972,5.8138963262616725,74.90237743712287,0.8031084314514738,0,lf_analytical
39.69163943616357,31.32827834840989,21.71799482098993,17.925581746257325,0.981563116077375,7.667719527595129,4.290362503837854,5.676536368981084,98.33363524295044,1.2291964069582229,0,lf_analytical
48.185481165625376,38.3472124045806,14.788495703982298,13.397809597629053,2.059001735942322,2.843984253331953,3.795862615007519,1.97617931800229,288.49874939048453,1.241268443233095,0,lf_analytical
47.90518705183674,39.25554950623191,33.162336989786475,9.00536459904399,2.243696810227941,3.2891615362967146,0.6587264875961015,2.392930348404727,200.7658432707159,0.6062583244863915,0,lf_analytical
48.89479751082272,40.34243130024793,28.75218827321971,11.698129822220412,2.2098343223988106,0.9131477952665348,1.3851944595123284,9.861127913977151,376.5914485104533,0.8175032319921373,0,lf_analytical
40.45631702751591,21.4736824346924,10.316156501628903,10.076183696841465,0.8913132857459184,7.743155142390711,4.0308235681216935,8.973911498672372,304.2537005413285,2.2443495981404262,0,lf_analytical
49.985440884541774,44.0764680264674,26.33944910163773,23.92557941122825,1.6923427412271097,4.575906036203529,1.83274814767292,1.2417224113082843,198.8780809668722,0.8155215318829092,0,lf_analytical
39.955484386781535,37.51005893936964,17.748328030495145,10.374105998052675,2.691252180060981,3.68945557827147,3.9114344232999048,0.2756876081650826,238.76789108629072,0.8948038086284655,0,lf_analytical
38.610549124545415,23.12145832548772,19.33616111280898,19.0137688122292,0.8413334515551442,1.8762575204835377,1.3831560591966818,5.3663782231312505,248.6318857226881,0.8609461013844169,0,lf_analytical
23.168309688991343,20.29596423223597,14.83421639296834,2.3970468453316838,0.7517227573112542,4.960017115568318,1.6151511087878054,5.9233177158075,273.36604380407834,1.810843875347697,0,lf_analytical
33.590433269360084,20.48818977517356,11.2262134347832,1.7058983724992984,2.5859196046845865,7.380762188409002,2.119917078188112,6.919211767175439,30.864363643709066,1.9403034111403459,0,lf_analytical
